date,proportion,variant
2023-01-25,0.24770642201834864,BF.7.14*
2023-01-25,0.0,BA.2.75*
2023-01-25,0.0,XBB.1.5*
2023-01-25,0.0,XBB.1.9.1*
2023-01-25,0.0,XBB.1.22.1*
2023-01-25,0.0,XBB.1.16*
2023-01-25,0.0,EG.5.1*
2023-01-26,0.5619047619047619,BA.5.2.48*
2023-01-26,0.34285714285714286,BF.7.14*
2023-01-26,0.01904761904761905,BA.2.75*
2023-01-26,0.0,XBB.1.5*
2023-01-26,0.0,XBB.1.9.1*
2023-01-26,0.0,XBB.1.22.1*
2023-01-26,0.0,XBB.1.16*
2023-01-26,0.0,EG.5.1*
2023-01-27,0.6666666666666666,BA.5.2.48*
2023-01-27,0.23809523809523808,BF.7.14*
2023-01-27,0.023809523809523808,BA.2.75*
2023-01-27,0.0,XBB.1.5*
2023-01-27,0.0,XBB.1.9.1*
2023-01-27,0.0,XBB.1.22.1*
2023-01-27,0.0,XBB.1.16*
2023-01-27,0.0,EG.5.1*
2023-01-28,0.6441441441441441,BA.5.2.48*
2023-01-28,0.26576576576576577,BF.7.14*
2023-01-28,0.009009009009009009,BA.2.75*
2023-01-28,0.0,XBB.1.5*
2023-01-28,0.0,XBB.1.9.1*
2023-01-28,0.0,XBB.1.22.1*
2023-01-28,0.0,XBB.1.16*
2023-01-28,0.0,EG.5.1*
2023-01-29,0.5308641975308642,BA.5.2.48*
2023-01-29,0.35802469135802467,BF.7.14*
2023-01-29,0.037037037037037035,BA.2.75*
2023-01-29,0.0,XBB.1.5*
2023-01-29,0.0,XBB.1.9.1*
2023-01-29,0.0,XBB.1.22.1*
2023-01-29,0.0,XBB.1.16*
2023-01-29,0.0,EG.5.1*
2023-01-30,0.5714285714285714,BA.5.2.48*
2023-01-30,0.32919254658385094,BF.7.14*
2023-01-30,0.024844720496894408,BA.2.75*
2023-01-30,0.0,XBB.1.5*
2023-01-30,0.0,XBB.1.9.1*
2023-01-30,0.0,XBB.1.22.1*
2023-01-30,0.0,XBB.1.16*
2023-01-30,0.0,EG.5.1*
2023-01-31,0.5833333333333334,BA.5.2.48*
2023-01-31,0.30952380952380953,BF.7.14*
2023-01-31,0.03571428571428571,BA.2.75*
2023-01-31,0.0,XBB.1.5*
2023-01-31,0.0,XBB.1.9.1*
2023-01-31,0.0,XBB.1.22.1*
2023-01-31,0.0,XBB.1.16*
2023-01-31,0.0,EG.5.1*
2023-02-01,0.6582278481012658,BA.5.2.48*
2023-02-01,0.26582278481012656,BF.7.14*
2023-02-01,0.0189873417721519,BA.2.75*
2023-02-01,0.0,XBB.1.5*
2023-02-01,0.0,XBB.1.9.1*
2023-02-01,0.0,XBB.1.22.1*
2023-02-01,0.0,XBB.1.16*
2023-02-01,0.0,EG.5.1*
2023-02-02,0.5882352941176471,BA.5.2.48*
2023-02-02,0.29411764705882354,BF.7.14*
2023-02-02,0.01680672268907563,BA.2.75*
2023-02-02,0.008403361344537815,XBB.1.5*
2023-02-02,0.0,XBB.1.9.1*
2023-02-02,0.0,XBB.1.22.1*
2023-02-02,0.0,XBB.1.16*
2023-02-02,0.0,EG.5.1*
2023-02-03,0.6446280991735537,BA.5.2.48*
2023-02-03,0.2066115702479339,BF.7.14*
2023-02-03,0.049586776859504134,BA.2.75*
2023-02-03,0.0,XBB.1.5*
2023-02-03,0.0,XBB.1.9.1*
2023-02-03,0.0,XBB.1.22.1*
2023-02-03,0.0,XBB.1.16*
2023-02-03,0.0,EG.5.1*
2023-02-04,0.6578947368421053,BA.5.2.48*
2023-02-04,0.13157894736842105,BF.7.14*
2023-02-04,0.05263157894736842,BA.2.75*
2023-02-04,0.0,XBB.1.5*
2023-02-04,0.0,XBB.1.9.1*
2023-02-04,0.0,XBB.1.22.1*
2023-02-04,0.0,XBB.1.16*
2023-02-04,0.0,EG.5.1*
2023-02-05,0.5384615384615384,BA.5.2.48*
2023-02-05,0.2692307692307692,BF.7.14*
2023-02-05,0.08974358974358974,BA.2.75*
2023-02-05,0.01282051282051282,XBB.1.5*
