date,proportion,variant
2023-03-09,0.368325792,BF.7.14*
2023-03-09,0,XBB.1.22*
2023-03-09,0.011764706,XBB.1.5*
2023-03-10,0.00923361,XBB.1.9*
2023-03-10,0,XBB.1.16*
2023-03-10,0.970452447,BA.5.2*
2023-03-10,0.369344414,BF.7.14*
2023-03-10,0,XBB.1.22*
2023-03-10,0.010156971,XBB.1.5*
2023-03-11,0.008482564,XBB.1.9*
2023-03-11,0,XBB.1.16*
2023-03-11,0.967012253,BA.5.2*
2023-03-11,0.358152686,BF.7.14*
2023-03-11,0.000942507,XBB.1.22*
2023-03-11,0.011310085,XBB.1.5*
2023-03-12,0.009276438,XBB.1.9*
2023-03-12,0,XBB.1.16*
2023-03-12,0.964749536,BA.5.2*
2023-03-12,0.359925788,BF.7.14*
2023-03-12,0.002782931,XBB.1.22*
2023-03-12,0.012059369,XBB.1.5*
2023-03-13,0.010506208,XBB.1.9*
2023-03-13,0,XBB.1.16*
2023-03-13,0.963705826,BA.5.2*
2023-03-13,0.367717287,BF.7.14*
2023-03-13,0.00286533,XBB.1.22*
2023-03-13,0.013371538,XBB.1.5*
2023-03-14,0.005859375,XBB.1.9*
2023-03-14,0.00390625,XBB.1.16*
2023-03-14,0.965820313,BA.5.2*
2023-03-14,0.341796875,BF.7.14*
2023-03-14,0.002929688,XBB.1.22*
2023-03-14,0.009765625,XBB.1.5*
2023-03-15,0.005940594,XBB.1.9*
2023-03-15,0.003960396,XBB.1.16*
2023-03-15,0.961386139,BA.5.2*
2023-03-15,0.351485149,BF.7.14*
2023-03-15,0.002970297,XBB.1.22*
2023-03-15,0.00990099,XBB.1.5*
2023-03-16,0.006993007,XBB.1.9*
2023-03-16,0.004995005,XBB.1.16*
2023-03-16,0.949050949,BA.5.2*
2023-03-16,0.341658342,BF.7.14*
2023-03-16,0.002997003,XBB.1.22*
2023-03-16,0.011988012,XBB.1.5*
2023-03-17,0.006042296,XBB.1.9*
2023-03-17,0.006042296,XBB.1.16*
2023-03-17,0.940584089,BA.5.2*
2023-03-17,0.343403827,BF.7.14*
2023-03-17,0.004028197,XBB.1.22*
2023-03-17,0.018126888,XBB.1.5*
2023-03-18,0.015495868,XBB.1.9*
2023-03-18,0.008264463,XBB.1.16*
2023-03-18,0.925619835,BA.5.2*
2023-03-18,0.341942149,BF.7.14*
2023-03-18,0.004132231,XBB.1.22*
2023-03-18,0.019628099,XBB.1.5*
2023-03-19,0.020790021,XBB.1.9*
2023-03-19,0.011434511,XBB.1.16*
2023-03-19,0.90956341,BA.5.2*
2023-03-19,0.334719335,BF.7.14*
2023-03-19,0.003118503,XBB.1.22*
2023-03-19,0.020790021,XBB.1.5*
2023-03-20,0.036105033,XBB.1.9*
2023-03-20,0.013129103,XBB.1.16*
2023-03-20,0.877461707,BA.5.2*
2023-03-20,0.317286652,BF.7.14*
2023-03-20,0.003282276,XBB.1.22*
2023-03-20,0.021881838,XBB.1.5*
2023-03-21,0.040659341,XBB.1.9*
2023-03-21,0.008791209,XBB.1.16*
2023-03-21,0.871428571,BA.5.2*
2023-03-21,0.332967033,BF.7.14*
2023-03-21,0.003296703,XBB.1.22*
2023-03-21,0.026373626,XBB.1.5*
2023-03-22,0.046336207,XBB.1.9*
2023-03-22,0.00862069,XBB.1.16*
2023-03-22,0.857758621,BA.5.2*
2023-03-22,0.323275862,BF.7.14*
2023-03-22,0.004310345,XBB.1.22*
2023-03-22,0.033405172,XBB.1.5*
2023-03-23,0.056053812,XBB.1.9*
2023-03-23,0.010089686,XBB.1.16*
2023-03-23,0.849775785,BA.5.2*
2023-03-23,0.332959641,BF.7.14*
2023-03-23,0.00896861,XBB.1.22*
2023-03-23,0.031390135,XBB.1.5*
2023-03-24,0.066743383,XBB.1.9*
2023-03-24,0.014959724,XBB.1.16*
2023-03-24,0.82853855,BA.5.2*
2023-03-24,0.316455696,BF.7.14*
2023-03-24,0.008055236,XBB.1.22*
2023-03-24,0.031070196,XBB.1.5*
2023-03-25,0.064739884,XBB.1.9*
2023-03-25,0.012716763,XBB.1.16*
2023-03-25,0.823121387,BA.5.2*
2023-03-25,0.314450867,BF.7.14*
2023-03-25,0.010404624,XBB.1.22*
2023-03-25,0.033526012,XBB.1.5*
2023-03-26,0.074873096,XBB.1.9*
2023-03-26,0.013959391,XBB.1.16*
2023-03-26,0.794416244,BA.5.2*
2023-03-26,0.30964467,BF.7.14*
2023-03-26,0.010152284,XBB.1.22*
2023-03-26,0.045685279,XBB.1.5*
2023-03-27,0.069142125,XBB.1.9*
2023-03-27,0.015364917,XBB.1.16*
2023-03-27,0.797695262,BA.5.2*
2023-03-27,0.323943662,BF.7.14*
2023-03-27,0.014084507,XBB.1.22*
2023-03-27,0.04865557,XBB.1.5*
2023-03-28,0.07038835,XBB.1.9*
2023-03-28,0.025485437,XBB.1.16*
2023-03-28,0.763349515,BA.5.2*
2023-03-28,0.307038835,BF.7.14*
2023-03-28,0.031553398,XBB.1.22*
2023-03-28,0.046116505,XBB.1.5*
2023-03-29,0.071078431,XBB.1.9*
2023-03-29,0.046568627,XBB.1.16*
