#node	date	numeric date
EPI_ISL_17999149	2023-07-04	2023.505479
EPI_ISL_17729603	2023-04-12	2023.278082
EPI_ISL_18320413	2023-03-29	2023.239726
EPI_ISL_17637414	2023-04-23	2023.308219
EPI_ISL_18010274	2023-06-12	2023.445205
NODE_0002980	2023-02-28	2023.159150
EPI_ISL_18481157	2023-10-18	2023.795890
NODE_0002982	2023-03-17	2023.207667
EPI_ISL_18074401	2023-07-24	2023.560274
EPI_ISL_18114792	2023-08-01	2023.582192
NODE_0002983	2023-05-02	2023.333040
EPI_ISL_18161050	2023-07-30	2023.576712
EPI_ISL_17815599	2023-06-07	2023.431507
EPI_ISL_17697840	2023-05-09	2023.352055
NODE_0002969	2023-03-10	2023.187063
NODE_0002353	2023-04-01	2023.247945
EPI_ISL_17501553	2023-04-02	2023.250685
EPI_ISL_17765790	2023-04-01	2023.247945
NODE_0002971	2023-03-24	2023.225101
NODE_0002972	2023-04-02	2023.250685
EPI_ISL_17495394	2023-04-02	2023.250685
EPI_ISL_17501577	2023-04-02	2023.250685
NODE_0002361	2023-03-30	2023.241827
EPI_ISL_17495395	2023-04-02	2023.250685
NODE_0002362	2023-03-31	2023.246122
EPI_ISL_17495393	2023-04-02	2023.250685
NODE_0002363	2023-04-02	2023.250685
EPI_ISL_17501522	2023-04-02	2023.250685
EPI_ISL_17501523	2023-04-02	2023.250685
NODE_0002696	2022-12-17	2022.960389
NODE_0002976	2023-01-17	2023.044004
EPI_ISL_17697870	2023-05-04	2023.338356
EPI_ISL_17808365	2023-06-03	2023.420548
EPI_ISL_17511909	2023-04-10	2023.272603
NODE_0002365	2022-12-19	2022.965107
NODE_0002929	2023-03-15	2023.202224
EPI_ISL_17795098	2023-05-17	2023.373973
EPI_ISL_17697634	2023-04-18	2023.294521
NODE_0002369	2023-04-22	2023.306343
EPI_ISL_18105914	2023-06-19	2023.464384
NODE_0002370	2023-05-01	2023.330137
EPI_ISL_17689807	2023-05-08	2023.349315
EPI_ISL_17697706	2023-05-01	2023.330137
NODE_0002372	2022-12-19	2022.965107
NODE_0002959	2023-01-14	2023.038096
EPI_ISL_17689421	2023-04-30	2023.327397
EPI_ISL_17997264	2023-06-28	2023.489041
NODE_0002374	2023-03-10	2023.188977
EPI_ISL_18133968	2023-08-02	2023.584932
NODE_0002375	2023-05-29	2023.406849
EPI_ISL_18012352	2023-07-08	2023.516438
EPI_ISL_17816986	2023-05-29	2023.406849
NODE_0002964	2023-03-31	2023.246277
EPI_ISL_17770421	2023-05-24	2023.393151
EPI_ISL_18213325	2023-07-14	2023.532877
EPI_ISL_17999051	2023-06-21	2023.469863
EPI_ISL_17988001	2023-06-21	2023.469863
EPI_ISL_18289912	2023-08-05	2023.593151
NODE_0002380	2022-12-19	2022.965107
NODE_0002933	2023-01-28	2023.074793
EPI_ISL_17988920	2023-07-07	2023.513699
EPI_ISL_17778554	2023-05-27	2023.401370
NODE_0002950	2023-05-31	2023.411698
NODE_0002952	2023-06-13	2023.447568
EPI_ISL_17994482	2023-07-04	2023.505479
EPI_ISL_17994610	2023-06-28	2023.489041
NODE_0002386	2023-07-02	2023.500000
EPI_ISL_18074639	2023-07-02	2023.500000
EPI_ISL_17994479	2023-07-04	2023.505479
NODE_0002934	2023-03-26	2023.231154
EPI_ISL_17714355	2023-05-11	2023.357534
NODE_0002937	2023-04-21	2023.301749
EPI_ISL_17850451	2023-06-13	2023.447945
EPI_ISL_18009912	2023-05-09	2023.352055
NODE_0002714	2023-04-11	2023.275870
EPI_ISL_17951331	2023-05-10	2023.354795
NODE_0002394	2023-04-30	2023.327397
EPI_ISL_17793982	2023-04-30	2023.327397
EPI_ISL_18078145	2023-07-16	2023.538356
NODE_0002721	2023-02-14	2023.122774
NODE_0002942	2023-03-14	2023.198952
EPI_ISL_18208337	2023-07-21	2023.552055
NODE_0002725	2023-04-09	2023.270070
EPI_ISL_17785132	2023-04-21	2023.302740
EPI_ISL_17739765	2023-05-08	2023.349315
NODE_0002726	2023-02-26	2023.153544
EPI_ISL_17951245	2023-05-23	2023.390411
NODE_0002396	2023-03-09	2023.184722
NODE_0002956	2023-04-05	2023.259891
EPI_ISL_17951353	2023-06-01	2023.415068
NODE_0002398	2023-05-13	2023.363014
EPI_ISL_17808289	2023-06-04	2023.423288
EPI_ISL_17720649	2023-05-13	2023.363014
NODE_0002399	2023-03-22	2023.221768
EPI_ISL_18213319	2023-07-16	2023.538356
NODE_0002400	2023-04-14	2023.283932
EPI_ISL_17997291	2023-07-10	2023.521918
NODE_0002401	2023-05-04	2023.339529
EPI_ISL_17999140	2023-07-02	2023.500000
NODE_0002402	2023-05-06	2023.344752
EPI_ISL_18217162	2023-07-14	2023.532877
NODE_0002403	2023-05-08	2023.349315
EPI_ISL_17793986	2023-05-08	2023.349315
NODE_0002406	2023-05-22	2023.387671
EPI_ISL_18232764	2023-07-30	2023.576712
EPI_ISL_17978427	2023-05-22	2023.387671
NODE_0002868	2023-02-03	2023.091911
NODE_0002409	2023-02-26	2023.155633
NODE_0002869	2023-03-31	2023.244481
EPI_ISL_17850179	2023-06-14	2023.450685
EPI_ISL_17637463	2023-04-19	2023.297260
NODE_0002411	2023-02-26	2023.155633
EPI_ISL_18105889	2023-07-03	2023.502740
EPI_ISL_18105904	2023-07-10	2023.521918
NODE_0002872	2023-02-21	2023.142337
EPI_ISL_17714277	2023-04-24	2023.310959
EPI_ISL_17625373	2023-05-02	2023.332877
EPI_ISL_17765833	2023-04-01	2023.247945
EPI_ISL_18108297	2023-07-11	2023.524658
NODE_0002903	2023-03-11	2023.189978
EPI_ISL_17794429	2023-06-04	2023.423288
EPI_ISL_18012347	2023-07-07	2023.513699
NODE_0002900	2023-03-29	2023.240513
EPI_ISL_17770037	2023-05-22	2023.387671
EPI_ISL_17987580	2023-06-21	2023.469863
EPI_ISL_17951300	2023-05-10	2023.354795
NODE_0002904	2023-03-23	2023.224597
EPI_ISL_18058647	2023-07-11	2023.524658
EPI_ISL_18292643	2023-06-22	2023.472603
EPI_ISL_17962814	2023-06-28	2023.489041
NODE_0002873	2023-03-12	2023.193905
EPI_ISL_17951248	2023-05-27	2023.401370
EPI_ISL_17703752	2023-05-19	2023.379452
EPI_ISL_17998889	2023-06-06	2023.428767
NODE_0002753	2023-03-25	2023.229587
EPI_ISL_17739684	2023-05-22	2023.387671
NODE_0002417	2023-04-09	2023.270211
EPI_ISL_18009922	2023-05-08	2023.349315
NODE_0002418	2023-04-15	2023.286095
EPI_ISL_17850388	2023-06-12	2023.445205
EPI_ISL_17785173	2023-04-23	2023.308219
NODE_0002882	2023-03-08	2023.181724
EPI_ISL_17794775	2023-06-06	2023.428767
EPI_ISL_17794714	2023-05-09	2023.352055
EPI_ISL_17999097	2023-07-02	2023.500000
NODE_0002887	2023-03-25	2023.228762
EPI_ISL_17801942	2023-05-23	2023.390411
EPI_ISL_17819874	2023-06-06	2023.428767
NODE_0002421	2023-04-12	2023.278596
EPI_ISL_17794507	2023-04-23	2023.308219
EPI_ISL_17794716	2023-05-11	2023.357534
NODE_0002889	2023-03-17	2023.206532
EPI_ISL_17999262	2023-06-09	2023.436986
EPI_ISL_17999265	2023-06-13	2023.447945
EPI_ISL_18108778	2023-07-04	2023.505479
EPI_ISL_17625312	2023-04-27	2023.319178
EPI_ISL_18166327	2023-08-02	2023.584932
EPI_ISL_18097875	2023-07-01	2023.497260
EPI_ISL_17801866	2023-06-06	2023.428767
EPI_ISL_18101322	2023-07-04	2023.505479
NODE_0002424	2023-02-21	2023.142337
EPI_ISL_18108320	2023-08-08	2023.601370
NODE_0002425	2023-03-30	2023.242035
EPI_ISL_18009769	2023-04-30	2023.327397
NODE_0002426	2023-03-30	2023.242035
EPI_ISL_18009713	2023-04-30	2023.327397
NODE_0002427	2023-03-30	2023.242035
EPI_ISL_18409184	2023-08-01	2023.582192
NODE_0002428	2023-03-30	2023.242035
EPI_ISL_17836225	2023-05-27	2023.401370
NODE_0002431	2023-03-30	2023.242035
EPI_ISL_17980941	2023-06-24	2023.478082
NODE_0002432	2023-04-04	2023.255235
EPI_ISL_17794618	2023-06-01	2023.415068
NODE_0002433	2023-04-04	2023.255634
EPI_ISL_17801873	2023-06-02	2023.417808
NODE_0002434	2023-04-04	2023.255634
EPI_ISL_18108282	2023-07-24	2023.560274
NODE_0002435	2023-04-16	2023.287964
EPI_ISL_18217163	2023-07-12	2023.527397
NODE_0002437	2023-04-18	2023.293629
NODE_0002924	2023-05-16	2023.371233
EPI_ISL_17770399	2023-05-16	2023.371233
EPI_ISL_17770400	2023-05-18	2023.376712
NODE_0002439	2023-04-20	2023.299059
EPI_ISL_17850497	2023-06-18	2023.461644
NODE_0002441	2023-04-22	2023.304329
EPI_ISL_17987991	2023-06-23	2023.475342
NODE_0002442	2023-04-23	2023.309559
EPI_ISL_17997285	2023-07-08	2023.516438
NODE_0002446	2023-04-25	2023.314615
EPI_ISL_17801817	2023-05-31	2023.412329
NODE_0002447	2023-04-27	2023.319178
EPI_ISL_17836258	2023-04-27	2023.319178
NODE_0002448	2023-05-03	2023.335616
EPI_ISL_17714261	2023-05-03	2023.335616
NODE_0002449	2023-05-06	2023.343836
EPI_ISL_17696918	2023-05-06	2023.343836
NODE_0002450	2023-06-07	2023.432377
EPI_ISL_18289923	2023-08-04	2023.590411
NODE_0002451	2023-06-11	2023.442946
EPI_ISL_18108296	2023-07-10	2023.521918
NODE_0002452	2023-06-24	2023.478409
EPI_ISL_18078148	2023-07-31	2023.579452
EPI_ISL_18108340	2023-07-23	2023.557534
NODE_0003131	2022-08-20	2022.634228
NODE_0002454	2022-11-12	2022.864806
EPI_ISL_17633735	2023-04-28	2023.321918
NODE_0003134	2023-05-20	2023.381775
EPI_ISL_17988130	2023-06-11	2023.442466
NODE_0002456	2023-06-10	2023.439726
EPI_ISL_17988131	2023-06-10	2023.439726
EPI_ISL_17988132	2023-06-12	2023.445205
NODE_0003136	2022-09-06	2022.680596
NODE_0003137	2023-03-31	2023.246074
EPI_ISL_17684197	2023-05-07	2023.346575
EPI_ISL_17778549	2023-05-28	2023.404110
NODE_0003139	2023-04-16	2023.289283
EPI_ISL_17735919	2023-05-26	2023.398630
NODE_0002789	2023-05-04	2023.338356
EPI_ISL_17735913	2023-05-21	2023.384932
EPI_ISL_17645408	2023-05-04	2023.338356
NODE_0003141	2023-03-12	2023.194097
EPI_ISL_17785129	2023-04-27	2023.319178
NODE_0003146	2023-03-24	2023.225770
EPI_ISL_18009810	2023-05-04	2023.338356
EPI_ISL_18009803	2023-05-04	2023.338356
NODE_0002792	2023-04-02	2023.251104
EPI_ISL_18009890	2023-05-01	2023.330137
NODE_0002462	2023-04-27	2023.319178
EPI_ISL_17785128	2023-04-27	2023.319178
NODE_0002464	2023-04-30	2023.327397
EPI_ISL_18009800	2023-05-05	2023.341096
EPI_ISL_18009754	2023-04-30	2023.327397
NODE_0003148	2022-09-13	2022.700331
EPI_ISL_17714260	2023-04-28	2023.321918
NODE_0003337	2022-10-18	2022.794607
EPI_ISL_18232654	2023-08-29	2023.658904
EPI_ISL_17493706	2023-03-24	2023.226027
NODE_0003240	2023-05-24	2023.393151
EPI_ISL_17850798	2023-06-06	2023.428767
EPI_ISL_17808067	2023-05-29	2023.406849
EPI_ISL_17808209	2023-05-24	2023.393151
EPI_ISL_17808218	2023-05-24	2023.393151
NODE_0003228	2022-11-26	2022.902210
EPI_ISL_17795592	2023-04-26	2023.316438
NODE_0003229	2023-01-27	2023.072985
NODE_0003230	2023-07-19	2023.545249
EPI_ISL_18139342	2023-08-05	2023.593151
NODE_0003231	2023-07-31	2023.578380
EPI_ISL_18217836	2023-08-16	2023.623288
EPI_ISL_18134233	2023-08-07	2023.598630
NODE_0003232	2023-04-04	2023.254864
EPI_ISL_18320833	2023-09-11	2023.694521
EPI_ISL_18105581	2023-07-26	2023.565753
EPI_ISL_18105829	2023-07-25	2023.563014
EPI_ISL_18060801	2023-07-21	2023.552055
NODE_0003236	2023-05-07	2023.346267
EPI_ISL_18320758	2023-09-18	2023.713699
EPI_ISL_18465344	2023-09-28	2023.741096
NODE_0003244	2022-11-07	2022.851585
NODE_0003245	2023-02-22	2023.144322
EPI_ISL_17765814	2023-04-01	2023.247945
NODE_0003246	2023-04-01	2023.247945
EPI_ISL_17765836	2023-04-01	2023.247945
EPI_ISL_17765835	2023-04-01	2023.247945
NODE_0003247	2023-06-02	2023.417259
EPI_ISL_17850851	2023-06-19	2023.464384
NODE_0002479	2023-06-13	2023.446701
EPI_ISL_17850845	2023-06-19	2023.464384
NODE_0002480	2023-06-14	2023.450998
EPI_ISL_17850850	2023-06-19	2023.464384
NODE_0002481	2023-06-16	2023.455525
EPI_ISL_17850847	2023-06-19	2023.464384
NODE_0002484	2023-06-17	2023.459821
EPI_ISL_17850848	2023-06-19	2023.464384
NODE_0002486	2023-06-19	2023.464384
EPI_ISL_17850846	2023-06-19	2023.464384
EPI_ISL_17850849	2023-06-19	2023.464384
NODE_0003338	2022-10-18	2022.796331
NODE_0003339	2023-03-29	2023.238625
EPI_ISL_17850231	2023-05-30	2023.409589
EPI_ISL_17739743	2023-05-23	2023.390411
EPI_ISL_17850443	2023-06-13	2023.447945
NODE_0003342	2023-04-27	2023.319111
EPI_ISL_17850308	2023-06-06	2023.428767
EPI_ISL_17850480	2023-06-19	2023.464384
NODE_0003343	2023-02-12	2023.117293
EPI_ISL_17645582	2023-04-23	2023.308219
NODE_0003344	2023-05-03	2023.335616
EPI_ISL_17794973	2023-05-03	2023.335616
EPI_ISL_17794972	2023-05-03	2023.335616
NODE_0002818	2023-03-11	2023.190411
EPI_ISL_17489291	2023-03-11	2023.190411
EPI_ISL_17309115	2023-03-11	2023.190411
NODE_0003349	2022-12-18	2022.963321
EPI_ISL_18161063	2023-08-02	2023.584932
EPI_ISL_18161018	2023-08-02	2023.584932
NODE_0003351	2023-03-11	2023.189774
EPI_ISL_18055771	2023-06-21	2023.469863
EPI_ISL_17980908	2023-06-01	2023.415068
NODE_0003355	2023-05-13	2023.361701
EPI_ISL_17999299	2023-06-20	2023.467123
EPI_ISL_18108744	2023-07-01	2023.497260
NODE_0002495	2023-05-13	2023.362454
EPI_ISL_17980910	2023-06-14	2023.450685
NODE_0002496	2023-05-15	2023.367722
EPI_ISL_17980916	2023-06-14	2023.450685
NODE_0002499	2023-05-17	2023.372696
EPI_ISL_17962816	2023-06-26	2023.483562
NODE_0002501	2023-05-18	2023.377793
EPI_ISL_18108688	2023-06-27	2023.486301
NODE_0002502	2023-05-20	2023.382192
EPI_ISL_17980913	2023-06-14	2023.450685
EPI_ISL_18496153	2023-05-20	2023.382192
NODE_0003192	2022-10-11	2022.777491
EPI_ISL_17684304	2023-03-30	2023.242466
NODE_0003193	2022-11-29	2022.909727
NODE_0003195	2023-02-02	2023.088815
EPI_ISL_18360197	2023-09-19	2023.716438
NODE_0003196	2023-03-21	2023.218401
EPI_ISL_18010234	2023-06-20	2023.467123
EPI_ISL_18139346	2023-08-03	2023.587671
NODE_0003197	2022-12-23	2022.976294
EPI_ISL_18320735	2023-09-14	2023.702740
NODE_0003198	2023-03-02	2023.164726
EPI_ISL_18217851	2023-08-19	2023.631507
NODE_0003199	2023-04-12	2023.276796
EPI_ISL_18208069	2023-06-23	2023.475342
EPI_ISL_18014679	2023-05-23	2023.390411
EPI_ISL_18217841	2023-08-16	2023.623288
EPI_ISL_17811691	2023-06-06	2023.428767
NODE_0003202	2023-01-17	2023.045866
EPI_ISL_18284852	2023-09-10	2023.691781
EPI_ISL_18111242	2023-07-28	2023.571233
NODE_0003206	2023-02-18	2023.133235
EPI_ISL_17683981	2023-05-05	2023.341096
EPI_ISL_18074419	2023-07-25	2023.563014
NODE_0003213	2023-03-07	2023.178375
EPI_ISL_18241453	2023-08-17	2023.626027
EPI_ISL_17620320	2023-04-21	2023.302740
NODE_0003215	2023-03-19	2023.211768
EPI_ISL_17984577	2023-06-07	2023.431507
EPI_ISL_17620319	2023-04-21	2023.302740
NODE_0003217	2023-03-30	2023.241163
EPI_ISL_17695174	2023-05-12	2023.360274
EPI_ISL_17723144	2023-05-14	2023.365753
NODE_0003207	2023-04-01	2023.247627
EPI_ISL_18166264	2023-08-08	2023.601370
EPI_ISL_18074827	2023-07-16	2023.538356
EPI_ISL_18232560	2023-08-19	2023.631507
EPI_ISL_18208569	2023-08-15	2023.620548
NODE_0003211	2023-06-02	2023.418568
EPI_ISL_18060799	2023-07-21	2023.552055
EPI_ISL_18138215	2023-08-07	2023.598630
NODE_0003218	2023-02-23	2023.146773
EPI_ISL_17989029	2023-06-11	2023.442466
EPI_ISL_17684075	2023-04-28	2023.321918
NODE_0003220	2023-04-14	2023.282557
EPI_ISL_18284903	2023-09-11	2023.694521
EPI_ISL_17988993	2023-06-23	2023.475342
NODE_0003222	2023-03-21	2023.218252
EPI_ISL_18105739	2023-07-24	2023.560274
EPI_ISL_18208381	2023-08-19	2023.631507
EPI_ISL_17988995	2023-06-21	2023.469863
NODE_0003360	2022-10-05	2022.758971
EPI_ISL_17784980	2023-04-07	2023.264384
EPI_ISL_17488839	2023-03-02	2023.165753
NODE_0003373	2023-02-12	2023.116503
EPI_ISL_17714262	2023-05-03	2023.335616
EPI_ISL_17652379	2023-04-20	2023.300000
NODE_0003375	2022-11-01	2022.834716
EPI_ISL_18139347	2023-08-05	2023.593151
NODE_0003376	2023-04-08	2023.267123
EPI_ISL_17501538	2023-04-08	2023.267123
EPI_ISL_17501546	2023-04-08	2023.267123
NODE_0003361	2022-11-28	2022.906896
NODE_0003362	2023-05-25	2023.395890
EPI_ISL_17778642	2023-05-25	2023.395890
EPI_ISL_17808276	2023-05-30	2023.409589
NODE_0003363	2022-12-19	2022.966962
NODE_0003364	2023-02-21	2023.141056
EPI_ISL_17494753	2023-03-05	2023.173973
NODE_0002859	2023-02-26	2023.155711
EPI_ISL_17494752	2023-03-06	2023.176712
NODE_0002870	2023-02-28	2023.160274
EPI_ISL_17488850	2023-02-28	2023.160274
EPI_ISL_17488851	2023-02-28	2023.160274
NODE_0003367	2023-04-19	2023.296158
EPI_ISL_17808282	2023-05-31	2023.412329
EPI_ISL_17850878	2023-06-18	2023.461644
EPI_ISL_17830428	2023-06-04	2023.423288
NODE_0003370	2023-05-08	2023.349315
EPI_ISL_17811258	2023-05-30	2023.409589
EPI_ISL_17725327	2023-05-08	2023.349315
EPI_ISL_17795171	2023-05-27	2023.401370
NODE_0003379	2022-11-29	2022.910891
NODE_0003380	2023-03-04	2023.172078
NODE_0002534	2023-03-29	2023.239715
EPI_ISL_17836349	2023-04-30	2023.327397
EPI_ISL_17836368	2023-05-26	2023.398630
NODE_0003382	2023-03-23	2023.224531
EPI_ISL_17836423	2023-04-26	2023.316438
EPI_ISL_17999001	2023-06-08	2023.434247
NODE_0003383	2023-04-06	2023.260495
EPI_ISL_17836418	2023-05-23	2023.390411
EPI_ISL_17836427	2023-04-27	2023.319178
NODE_0003385	2023-02-18	2023.132311
EPI_ISL_17725042	2023-05-16	2023.371233
EPI_ISL_17988930	2023-06-16	2023.456164
NODE_0003387	2023-03-04	2023.171659
EPI_ISL_17850737	2023-06-11	2023.442466
EPI_ISL_17684139	2023-05-04	2023.338356
NODE_0002539	2023-04-29	2023.324658
EPI_ISL_17645518	2023-05-04	2023.338356
EPI_ISL_17684177	2023-04-29	2023.324658
NODE_0003391	2023-03-17	2023.207202
EPI_ISL_17794927	2023-05-05	2023.341096
NODE_0003393	2023-05-11	2023.357534
EPI_ISL_17744654	2023-05-11	2023.357534
EPI_ISL_17744663	2023-05-11	2023.357534
NODE_0003395	2023-04-22	2023.305482
EPI_ISL_17794546	2023-05-08	2023.349315
EPI_ISL_17794548	2023-05-08	2023.349315
NODE_0003396	2023-03-28	2023.236330
EPI_ISL_17744686	2023-05-12	2023.360274
EPI_ISL_17770330	2023-05-15	2023.368493
EPI_ISL_17785172	2023-04-22	2023.305479
EPI_ISL_17684110	2023-04-30	2023.327397
NODE_0003402	2023-05-02	2023.332877
EPI_ISL_17678346	2023-05-02	2023.332877
EPI_ISL_17725478	2023-05-10	2023.354795
NODE_0002545	2023-05-01	2023.330137
EPI_ISL_18009891	2023-05-01	2023.330137
EPI_ISL_18009909	2023-05-03	2023.335616
NODE_0003399	2023-04-25	2023.313262
EPI_ISL_17718340	2023-05-09	2023.352055
NODE_0002547	2023-05-15	2023.368739
EPI_ISL_17808064	2023-05-29	2023.406849
EPI_ISL_17989033	2023-06-13	2023.447945
NODE_0003407	2023-04-26	2023.317446
EPI_ISL_17684416	2023-04-27	2023.319178
EPI_ISL_17724949	2023-05-11	2023.357534
NODE_0002549	2023-04-28	2023.321918
EPI_ISL_17684418	2023-04-28	2023.321918
NODE_0002550	2023-05-04	2023.338608
EPI_ISL_17811005	2023-06-02	2023.417808
EPI_ISL_17811364	2023-06-01	2023.415068
NODE_0003411	2022-10-10	2022.774240
EPI_ISL_17199933	2023-03-11	2023.190411
EPI_ISL_17307403	2023-03-22	2023.220548
NODE_0002553	2022-12-03	2022.922425
NODE_0003417	2023-02-01	2023.086693
EPI_ISL_17785322	2023-06-03	2023.420548
EPI_ISL_17490494	2023-03-25	2023.228767
EPI_ISL_17980938	2023-06-16	2023.456164
NODE_0003419	2023-03-08	2023.182284
EPI_ISL_17837007	2023-06-12	2023.445205
NODE_0003420	2023-04-02	2023.251874
EPI_ISL_17837002	2023-06-07	2023.431507
EPI_ISL_17837008	2023-06-13	2023.447945
NODE_0003423	2023-02-22	2023.144991
EPI_ISL_17951396	2023-06-01	2023.415068
EPI_ISL_17775135	2023-04-27	2023.319178
EPI_ISL_17775067	2023-04-29	2023.324658
NODE_0002559	2022-12-04	2022.924541
NODE_0003414	2023-03-11	2023.190411
EPI_ISL_17490455	2023-03-11	2023.190411
EPI_ISL_17490456	2023-03-11	2023.190411
NODE_0002561	2022-12-04	2022.924541
NODE_0003425	2023-01-09	2023.022885
EPI_ISL_18166139	2023-08-17	2023.626027
NODE_0003427	2023-02-17	2023.131051
EPI_ISL_17980924	2023-06-20	2023.467123
EPI_ISL_17729976	2023-05-01	2023.330137
NODE_0003428	2023-02-28	2023.161510
EPI_ISL_17951269	2023-06-08	2023.434247
EPI_ISL_17652409	2023-04-26	2023.316438
EPI_ISL_17672070	2023-04-24	2023.310959
NODE_0003433	2023-08-02	2023.584932
EPI_ISL_18166167	2023-08-04	2023.590411
EPI_ISL_18166166	2023-08-02	2023.584932
NODE_0003437	2023-04-28	2023.321918
EPI_ISL_17951414	2023-04-30	2023.327397
EPI_ISL_17951306	2023-04-28	2023.321918
NODE_0002567	2023-02-28	2023.161510
EPI_ISL_18289906	2023-09-13	2023.700000
NODE_0002572	2023-04-05	2023.258959
EPI_ISL_17988010	2023-07-01	2023.497260
NODE_0002575	2023-05-25	2023.395049
EPI_ISL_18166125	2023-08-16	2023.623288
EPI_ISL_18254162	2023-08-30	2023.661644
NODE_0003438	2023-01-26	2023.070920
EPI_ISL_17697778	2023-05-08	2023.349315
EPI_ISL_17794437	2023-06-01	2023.415068
EPI_ISL_17980917	2023-06-16	2023.456164
EPI_ISL_17714255	2023-04-28	2023.321918
NODE_0003464	2023-03-01	2023.164299
EPI_ISL_17697683	2023-05-02	2023.332877
EPI_ISL_18127170	2023-08-07	2023.598630
NODE_0003470	2023-02-27	2023.156241
EPI_ISL_17999269	2023-06-14	2023.450685
EPI_ISL_17999252	2023-06-09	2023.436986
NODE_0002580	2023-02-16	2023.127494
EPI_ISL_17999220	2023-06-12	2023.445205
NODE_0002582	2023-02-20	2023.137873
EPI_ISL_17978588	2023-06-23	2023.475342
NODE_0002583	2023-02-20	2023.137873
EPI_ISL_18058637	2023-06-26	2023.483562
NODE_0002584	2023-02-20	2023.137873
EPI_ISL_18051892	2023-07-07	2023.513699
EPI_ISL_17978506	2023-06-01	2023.415068
NODE_0003471	2023-03-02	2023.167011
EPI_ISL_17697580	2023-05-08	2023.349315
EPI_ISL_18066434	2023-07-14	2023.532877
NODE_0003474	2023-03-19	2023.212640
EPI_ISL_17794473	2023-04-18	2023.294521
EPI_ISL_17987840	2023-07-02	2023.500000
NODE_0002588	2023-03-02	2023.167011
EPI_ISL_18108711	2023-07-04	2023.505479
NODE_0002589	2023-03-02	2023.167011
NODE_0003477	2023-08-26	2023.649875
EPI_ISL_18518399	2023-10-16	2023.790411
NODE_0003478	2023-10-17	2023.793151
EPI_ISL_18475162	2023-10-17	2023.793151
EPI_ISL_18481215	2023-10-17	2023.793151
NODE_0002594	2023-03-02	2023.167011
EPI_ISL_18360331	2023-09-07	2023.683562
NODE_0002595	2023-04-04	2023.257231
EPI_ISL_17951400	2023-06-01	2023.415068
NODE_0002596	2023-05-02	2023.332877
EPI_ISL_18166128	2023-08-17	2023.626027
EPI_ISL_17714258	2023-05-02	2023.332877
NODE_0003439	2023-02-22	2023.142704
EPI_ISL_17951412	2023-05-11	2023.357534
EPI_ISL_17645513	2023-05-01	2023.330137
NODE_0003455	2023-03-10	2023.188619
EPI_ISL_17795684	2023-04-27	2023.319178
EPI_ISL_17625360	2023-04-28	2023.321918
EPI_ISL_17698078	2023-04-26	2023.316438
EPI_ISL_17998821	2023-05-23	2023.390411
NODE_0002601	2023-03-04	2023.172244
NODE_0003442	2023-04-02	2023.251166
EPI_ISL_17952749	2023-06-13	2023.447945
EPI_ISL_17956802	2023-06-03	2023.420548
NODE_0002603	2023-05-01	2023.330137
EPI_ISL_17765894	2023-05-01	2023.330137
EPI_ISL_18166282	2023-08-04	2023.590411
NODE_0002605	2023-03-04	2023.172244
NODE_0003450	2023-04-02	2023.250048
EPI_ISL_17794369	2023-05-04	2023.338356
EPI_ISL_17819851	2023-06-12	2023.445205
NODE_0003451	2023-08-09	2023.603173
EPI_ISL_18166263	2023-08-19	2023.631507
EPI_ISL_18166275	2023-08-14	2023.617808
NODE_0002608	2023-03-29	2023.239928
EPI_ISL_17988006	2023-05-26	2023.398630
NODE_0002611	2023-04-05	2023.259380
EPI_ISL_17697763	2023-05-04	2023.338356
NODE_0002614	2023-04-06	2023.261822
EPI_ISL_18009819	2023-05-05	2023.341096
NODE_0002616	2023-04-07	2023.263769
EPI_ISL_17794436	2023-06-03	2023.420548
NODE_0002621	2023-04-30	2023.327397
EPI_ISL_18009711	2023-04-30	2023.327397
EPI_ISL_17795099	2023-05-16	2023.371233
NODE_0002938	2022-10-22	2022.806038
NODE_0003227	2023-01-31	2023.083519
EPI_ISL_17645593	2023-04-24	2023.310959
EPI_ISL_17493829	2023-03-22	2023.220548
NODE_0002622	2022-10-22	2022.806038
NODE_0003323	2022-11-20	2022.885288
EPI_ISL_17795624	2023-05-15	2023.368493
EPI_ISL_18066439	2023-07-16	2023.538356
NODE_0003325	2023-05-02	2023.332664
EPI_ISL_17739628	2023-05-13	2023.363014
NODE_0002947	2023-05-08	2023.349315
EPI_ISL_17739827	2023-05-08	2023.349315
NODE_0002626	2023-05-14	2023.365753
EPI_ISL_17739633	2023-05-14	2023.365753
EPI_ISL_17850291	2023-05-28	2023.404110
NODE_0002633	2022-10-22	2022.807230
EPI_ISL_17689444	2023-04-27	2023.319178
NODE_0002635	2022-10-22	2022.807449
NODE_0003238	2023-03-15	2023.201641
EPI_ISL_17495392	2023-03-31	2023.245205
EPI_ISL_17493589	2023-03-23	2023.223288
NODE_0002638	2022-10-22	2022.807449
NODE_0003149	2023-01-17	2023.045165
EPI_ISL_17689272	2023-04-26	2023.316438
NODE_0003150	2023-02-19	2023.135447
EPI_ISL_17794617	2023-06-01	2023.415068
EPI_ISL_17714295	2023-05-15	2023.368493
NODE_0003152	2023-03-02	2023.165382
EPI_ISL_17811255	2023-05-30	2023.409589
EPI_ISL_17698114	2023-05-04	2023.338356
EPI_ISL_18009751	2023-05-03	2023.335616
